ptal_score,imd_score,log_pop_density,shap_ptal_score,shap_imd_score,shap_log_pop_density,LSOA11CD,actual,predicted,residual
10.005,30.484,9.619923655414718,-0.4567127003894385,0.6051889349784705,-0.5328266595868054,E01001488,0.0,0.24938797046452496,0.24938797046452496
7.011,30.915,9.268212975166636,-0.8488250823070419,0.6367299647527344,-0.15580561216014452,E01001489,0.0,0.252479925154402,0.252479925154402
17.533,32.824,9.484853614759611,0.5291997949598326,0.7764325769083494,-0.388036492373714,E01001491,0.0,0.5498506277813849,0.5498506277813849
8.648,32.044,9.493856277996038,-0.6344336430287799,0.719351362931723,-0.39768701967823844,E01001492,0.0,0.263026336720577,0.263026336720577
3.663,29.242,9.01264524511556,-1.287299449260995,0.5142980788772268,0.11815369213037581,E01001493,0.0,0.20223617970836902,0.20223617970836902
3.25,15.474,9.11679862756782,-1.3413884318034033,-0.49325852885378957,0.006505057185647902,E01001494,0.0,0.07271787769923482,0.07271787769923482
8.265,12.544,9.390367632216764,-0.6845936437884464,-0.7076789864839376,-0.2867509582514222,E01001495,0.0,0.0834359806012386,0.0834359806012386
2.866,14.271,8.891208911250812,-1.3916793986224947,-0.5812953242562019,0.24832902191293146,E01001496,0.0,0.08001270755282636,0.08001270755282636
2.738,23.466,8.877158715453035,-1.4084430542288586,0.09160437127595207,0.2633903203997764,E01001497,0.0,0.14542086499765286,0.14542086499765286
11.008,17.405,9.173572647783969,-0.32535374278644735,-0.3519459337398592,-0.05435462598751275,E01001498,1.0,0.19012733611458732,-0.8098726638854127
5.506,24.023,8.907964201444829,-1.0459290017412413,0.13236621253874803,0.2303679606951435,E01001499,0.0,0.1977013250898193,0.1977013250898193
6.562,19.827,8.864435790323979,-0.9076288429887399,-0.17470144623807812,0.27702883304063297,E01001500,0.0,0.1790451440054782,0.1790451440054782
12.511,26.291,8.898761703362204,-0.1285117554710974,0.29834081933232337,0.2402327036810703,E01001501,0.0,0.4237331544831038,0.4237331544831038
6.394,31.213,8.848250795335952,-0.9296311409720924,0.6585379157335481,0.29437855855558476,E01001502,0.0,0.33308978316942106,0.33308978316942106
7.15,28.155,9.312969159860888,-0.8306208000470061,0.43475028452774866,-0.20378261308700252,E01001503,0.0,0.2112875475448962,0.2112875475448962
6.692,30.29,9.374124500771678,-0.8906032552635267,0.5909918125278735,-0.26933891257059345,E01001504,0.0,0.21644936515964458,0.21644936515964458
13.434,33.573,9.21761385594268,-0.007630082622083411,0.831245178534623,-0.10156519809246256,E01001505,0.0,0.5011303000409347,0.5011303000409347
3.204,38.67,8.782031316442726,-1.3474128705369401,1.204248957558809,0.3653634296284835,E01001506,0.0,0.37863895661952474,0.37863895661952474
13.134,40.471,9.173956431376226,-0.04691990044949843,1.3360480170099678,-0.05476602802920189,E01001507,1.0,0.626407011363315,-0.373592988636685
10.609,31.854,9.374099032689552,-0.37760920049690944,0.7054469646553654,-0.2693116117135577,E01001508,0.0,0.34096371324227653,0.34096371324227653
8.032,34.342,9.406712751992798,-0.7151087356344057,0.8875214010320918,-0.30427233171078877,E01001509,0.0,0.299561179495369,0.299561179495369
6.111,47.177,8.782031316442726,-0.9666945357892874,1.8268000951218357,0.3653634296284835,E01001510,0.0,0.6243235084915565,0.6243235084915565
9.963,21.859,8.507041840359863,-0.4622132748852768,-0.025997565724610285,0.6601421387394507,E01001511,0.0,0.3668864496475164,0.3668864496475164
14.49,18.403,9.388277330452311,0.1306700761304181,-0.2789112522672015,-0.2845102308441232,E01001512,0.0,0.24043792592053775,0.24043792592053775
7.433,33.421,7.64309950824187,-0.7935574052298112,0.8201216599135367,1.586256872422274,E01001513,1.0,0.7099811371579825,-0.2900188628420175
5.784,21.731,9.465215121451848,-1.00952043722117,-0.035364739300261815,-0.36698474236273415,E01001514,0.0,0.10627209728507667,0.10627209728507667
8.159,37.118,9.668265094056707,-0.6984760460874665,1.0906719779540341,-0.5846469222471793,E01001515,0.0,0.2870039952976041,0.2870039952976041
3.863,28.911,8.776089912436266,-1.2611062373760518,0.4900751534589404,0.3717323984642339,E01001516,0.0,0.2466002469352307,0.2466002469352307
5.995,48.739,9.329739878217516,-0.9818865986825546,1.941108885162208,-0.2217602127335464,E01001517,0.0,0.5049831809475973,0.5049831809475973
8.496,22.402,8.01377340991084,-0.6543404840613368,0.013739740928348829,1.188907941868369,E01001518,0.0,0.45779529335315927,0.45779529335315927
16.757,13.242,8.740272740682359,0.4275701328462521,-0.6565986180792128,0.41012710288718035,E01001519,0.0,0.369018428513162,0.369018428513162
11.837,17.439,8.569330129836064,-0.21678287952335673,-0.34945777825882685,0.5933713596315544,E01001520,0.0,0.333944544661205,0.333944544661205
11.234,8.942,8.262300941787448,-0.29575541335646116,-0.971277105386256,0.9224954737670613,E01001521,0.0,0.2569148880184057,0.2569148880184057
3.442,14.078,9.088827890574292,-1.3162429483938576,-0.595419265663239,0.03648866914521913,E01001522,0.0,0.06960957145708108,0.06960957145708108
2.545,8.803,8.174167527925182,-1.433719503697829,-0.9814492704410651,1.0169712854887902,E01001523,0.0,0.10757768994423306,0.10757768994423306
8.077,21.144,8.709844545010846,-0.7092152629602934,-0.07832201186985144,0.442745021101337,E01001524,0.0,0.25686616923284755,0.25686616923284755
8.666,16.784,9.034008839114438,-0.6320762539591349,-0.3973913617904812,0.09525269696988355,E01001525,0.0,0.160873435100091,0.160873435100091
3.273,10.158,8.641002477142523,-1.3383762124366347,-0.8822889564175667,0.5165412120968016,E01001526,0.0,0.08153640606747578,0.08153640606747578
8.821,15.807,8.560654898826773,-0.6117765147483039,-0.46888924134838367,0.6026708915066866,E01001527,0.0,0.23227250830383692,0.23227250830383692
17.635,34.923,8.998754769495703,0.5425583330211539,0.9300395873403227,0.1330437764000927,E01001528,0.0,0.708500609972446,0.708500609972446
23.496,32.233,9.282865663780408,1.310150407309421,0.7331825801645209,-0.17151276101580168,E01001529,0.0,0.7602939103960579,0.7602939103960579
16.41,20.501,9.021598247379304,0.3821249102258751,-0.12537742287878814,0.10855639958097493,E01001530,0.0,0.41284301631386,0.41284301631386
5.256,8.429,8.748177920189473,-1.0786705165974206,-1.008818980732422,0.4016530381935359,E01001531,0.0,0.08291644673295283,0.08291644673295283
6.983,8.506,8.658918422669222,-0.852492131970934,-1.003184040378319,0.4973359706086824,E01001532,0.0,0.11146445597933323,0.11146445597933323
5.027,7.078,8.532239426954803,-1.1086617442056808,-1.1076865705816814,0.6331312430681922,E01001533,0.0,0.09106121618633792,0.09106121618633792
15.549,11.197,8.339954693959408,0.26936313306119347,-0.806253852158958,0.8392534779316438,E01001534,0.0,0.3976740770538792,0.3976740770538792
12.474,14.357,8.183536986054506,-0.1333574996698118,-0.5750017545100611,1.0069275674099238,E01001535,0.0,0.3967655495983753,0.3967655495983753
16.241,18.752,8.422332910392278,0.3599916461830978,-0.2533710680648391,0.7509470283727235,E01001536,1.0,0.5349526267616527,-0.46504737323834733
3.088,11.559,9.106312301552135,-1.3626049334302073,-0.7797623143903185,0.017746016986191746,E01001537,0.0,0.05508851918616781,0.05508851918616781
2.478,11.124,8.792579985773866,-1.442494229679285,-0.8115960683388216,0.35405564006298446,E01001538,0.0,0.068016591279202,0.068016591279202
3.624,15.185,8.928852409687728,-1.292407125578559,-0.5144078504425652,0.20797656176165277,E01001539,0.0,0.08977648538302398,0.08977648538302398
10.064,14.261,8.904209155855872,-0.4489857028833803,-0.5820271346917998,0.2343932328878579,E01001540,0.0,0.18032482960698265,0.18032482960698265
7.15,9.711,9.04095083499334,-0.8306208000470061,-0.9150008828887871,0.0878111300670838,E01001541,0.0,0.08507263622884559,0.08507263622884559
6.095,18.608,9.047586120674756,-0.9687899927400829,-0.26390913833744695,0.08069834533214805,E01001542,0.0,0.13359617550277492,0.13359617550277492
3.316,9.625,8.957716515339465,-1.332744671881372,-0.921294452634928,0.17703529111790778,E01001543,0.0,0.057620344113326616,0.057620344113326616
13.137,9.567,8.628984982019665,-0.04652700227122426,-0.9255389531613951,0.5294235294477247,E01001544,0.0,0.23863619388939813,0.23863619388939813
3.996,45.483,8.605789977646879,-1.2436877514725642,1.7028314073315725,0.5542877298681538,E01001545,0.0,0.5734405925388187,0.5734405925388187
4.369,27.925,8.935837734636516,-1.1948374113071447,0.4179186445089998,0.20048854767305574,E01001546,0.0,0.2151834782026299,0.2151834782026299
7.185,29.152,9.037497747816,-0.8260369879671412,0.5077117849568468,0.09151271383342971,E01001547,0.0,0.28002427927262435,0.28002427927262435
5.884,32.093,8.771525284186465,-0.9964238312786982,0.7229372340661525,0.37662551380164516,E01001548,0.0,0.3510584827669748,0.3510584827669748
4.969,42.876,8.903407519932264,-1.1162577756523142,1.5120484267712326,0.23525255741948817,E01001549,0.0,0.478392096422892,0.478392096422892
4.125,36.024,9.002577922700276,-1.2267931298067758,1.0106119162996376,0.12894549532246363,E01001550,0.0,0.30900728931513055,0.30900728931513055
3.834,42.143,8.676212002640357,-1.2649042530993686,1.4584067218419159,0.4787978823428528,E01001551,0.0,0.4886948423719881,0.4886948423719881
7.184,26.37,8.844336332748933,-0.8261679540265658,0.30412212177354586,0.2985747199676565,E01001552,0.0,0.28069843143680906,0.28069843143680906
6.275,38.285,9.07613446620452,-0.9452161020436337,1.1760742557882942,0.05009555804591117,E01001553,0.0,0.3925573853162163,0.3925573853162163
14.82,42.024,9.608941980062944,0.17388887574057477,1.4496981776583024,-0.521054703328028,E01001554,1.0,0.5950793558077133,-0.4049206441922867
16.823,34.676,9.67843593201511,0.4362138927682833,0.9119638695810577,-0.5955496903336627,E01001555,0.0,0.508773944766474,0.508773944766474
5.52,19.27,8.899485198557949,-1.0440954769092954,-0.21546328750087432,0.2394571431654914,E01001556,0.0,0.14961417924151668,0.14961417924151668
4.192,30.164,9.497517316872518,-1.2180184038253197,0.5817710010393417,-0.40161152009689677,E01001557,0.0,0.14736895032289096,0.14736895032289096
19.992,39.726,9.535130350251846,0.8512453350852122,1.2815281395579337,-0.4419313228153288,E01001558,1.0,0.7257794481481492,-0.2742205518518508
4.198,41.09,7.744829628348725,-1.2172326074687714,1.3813470829734704,1.477205886508304,E01001559,1.0,0.7158140546697933,-0.2841859453302067
8.101,34.488,8.690305809124883,-0.7060720775341001,0.8982058333918193,0.4636898347871838,E01001560,0.0,0.4845786179628482,0.4845786179628482
6.186,46.641,9.660472871579506,-0.9568720813324336,1.7875750557737948,-0.5762939433781162,E01001562,0.0,0.38624601548863424,0.38624601548863424
7.852,16.576,9.096768457091263,-0.7386826263308547,-0.4126130188509148,0.027976670865047393,E01001563,0.0,0.13695107165737547,0.13695107165737547
8.097,10.265,8.879959544991287,-0.7065959417717991,-0.8744585847566704,0.26038793308122676,E01001564,0.0,0.11525062750367546,0.11525062750367546
6.139,16.271,8.925627221244813,-0.9630274861253952,-0.4349332371366469,0.2114338463799035,E01001565,0.0,0.12965015242295783,0.12965015242295783
10.674,13.927,9.101507166839385,-0.3690964066343029,-0.6064696032407654,0.022896946497770777,E01001566,0.0,0.15839781497334204,0.15839781497334204
7.637,6.287,8.511577452630602,-0.766840329107169,-1.1655727760374652,0.6552801274754502,E01001567,0.0,0.11976455304012393,0.11976455304012393
4.312,9.832,7.649216319820633,-1.2023024766943535,-0.9061459766180541,1.579699873053617,E01001568,0.0,0.22334522635891485,0.22334522635891485
9.191,10.386,8.70171233175368,-0.5633190727611583,-0.8656036784859374,0.451462457711312,E01001569,0.0,0.15512086642673997,0.15512086642673997
4.117,17.923,8.449214091603377,-1.2278408582821734,-0.3140381531758947,0.7221313805535394,E01001570,0.0,0.1769315664660768,0.1769315664660768
7.74,17.934,9.41047728864014,-0.753350824986423,-0.31323316169673693,-0.3083077779726304,E01001571,0.0,0.10983569853122378,0.10983569853122378
12.947,15.488,9.239122173401634,-0.0714105535619207,-0.49223399424395275,-0.12462133153441601,E01001572,0.0,0.1968982106428588,0.1968982106428588
8.069,15.713,9.339885078316938,-0.7102629914356909,-0.47576825944300283,-0.23263549796838442,E01001573,0.0,0.10562827109016834,0.10562827109016834
4.481,39.32,7.557420680930122,-1.1801692126515764,1.2518166358726641,1.6781014567055221,E01001574,0.0,0.7373460995057468,0.7373460995057468
11.731,47.53,9.02410717468207,-0.23066528182237672,1.8526330034984373,0.10586692083401378,E01001575,0.0,0.7330800203776698,0.7330800203776698
4.192,39.498,9.032564468030076,-1.2180184038253197,1.2648428616263043,0.09680101019914075,E01001576,0.0,0.3603366654454791,0.3603366654454791
12.002,33.562,9.164893114064244,-0.19517347971827825,0.8304401870554652,-0.04505048176340896,E01001577,0.0,0.4682148047430828,0.4682148047430828
13.127,26.804,9.046078748398196,-0.04783666286547141,0.3358826946784891,0.08231419354628154,E01001578,0.0,0.41406922903033905,0.41406922903033905
4.572,37.671,8.83427871423726,-1.1682513012439273,1.131141095042591,0.30935612092828024,E01001579,0.0,0.3904829120848228,0.3904829120848228
13.636,10.762,8.615716385774798,0.01882506138170946,-0.838087606107461,0.5436469816630302,E01001580,0.0,0.27029147634413453,0.27029147634413453
18.281,20.417,8.930428036788763,0.6271624074095208,-0.1315246305378094,0.20628754686006653,E01001581,0.0,0.4960992375855458,0.4960992375855458
5.497,23.276,8.40784696558007,-1.0471076962760637,0.07769997299959425,0.7664754339423554,E01001582,0.0,0.28486397590327056,0.28486397590327056
6.401,13.467,8.58260632996447,-0.9287143785561194,-0.6401328832782629,0.5791397563298666,E01001583,0.0,0.15352253763906654,0.15352253763906654
7.163,8.831,8.42860238596771,-0.8289182412744849,-0.9794002012213914,0.7442263787564016,E01001584,0.0,0.14410311919820246,0.14410311919820246
13.519,12.942,9.051743154269026,0.003502032429017663,-0.6785529311471461,0.07624215662956471,E01001585,0.0,0.21142829474097194,0.21142829474097194
14.277,24.143,8.803619475696012,0.10277430547295319,0.14114793776592138,0.34222170868914137,E01001586,0.0,0.46720098317225917,0.46720098317225917
10.941,12.083,8.885025658050846,-0.3341284687679032,-0.741415447564995,0.25495724428113214,E01001587,0.0,0.17680941271853348,0.17680941271853348
9.09,36.01,8.084993888105437,-0.5765466447630548,1.0095873816898004,1.1125621815740994,E01001588,0.0,0.6959475816699248,0.6959475816699248
15.322,27.748,9.0824729089761,0.23963383757178267,0.4049655997989192,0.04330097810563275,E01001589,0.0,0.49259347318129587,0.49259347318129587
18.138,18.27,9.30193456513718,0.6084342609117867,-0.2886443310606518,-0.19195392918770698,E01001590,0.0,0.3567053687582915,0.3567053687582915
15.47,31.725,9.250262761973602,0.259016814366641,0.6960066100361543,-0.13656363698101184,E01001591,0.0,0.5252113754612906,0.5252113754612906
15.114,14.689,8.997827613017998,0.2123928972114417,-0.5507056480482149,0.13403765439693374,E01001592,0.0,0.28459050299505645,0.28459050299505645
13.662,11.428,9.176452613308824,0.022230178926752314,-0.7893490310966492,-0.05744184420325629,E01001593,0.0,0.17623174474347272,0.17623174474347272
11.277,36.347,9.665896385224915,-0.29012387280119845,1.0342493933694457,-0.5821077525973378,E01001594,0.0,0.36458678063787736,0.36458678063787736
8.939,23.247,8.700847193443972,-0.5963225197361871,0.07557772273636071,0.45238985448943914,E01001595,0.0,0.31305321601560954,0.31305321601560954
4.125,9.357,8.688352683504,-1.2267931298067758,-0.9409069723089485,0.4657835143616048,E01001596,0.0,0.0817018647718479,0.0817018647718479
9.204,15.157,8.476475358137678,-0.561616513988637,-0.5164569196622391,0.6929082951024806,E01001597,0.0,0.24923549243428028,0.24923549243428028
7.245,14.161,8.148937159090345,-0.818179024401658,-0.5893452390477775,1.0440173225279883,E01001598,0.0,0.25331008316841663,0.25331008316841663
5.557,17.402,8.214248569898473,-1.0392497327105807,-0.35216547687053856,0.9740058673898478,E01001599,0.0,0.24325095623683524,0.24325095623683524
11.049,13.508,8.513426104846994,-0.3199841343500339,-0.6371324604923122,0.6532984395879511,E01001600,0.0,0.26476513445331734,0.26476513445331734
7.922,10.965,8.737677209304541,-0.7295150021711245,-0.8232318542648263,0.4129094180503234,E01001601,0.0,0.1350103466174701,0.1350103466174701
5.56,32.404,9.02118753502921,-1.0388568345323066,0.7456965386132434,0.10899666827089444,E01001602,0.0,0.28870284977840127,0.28870284977840127
6.561,36.698,9.029657471850737,-0.9077598090481647,1.0599359396589276,0.09991720429261194,E01001603,0.0,0.38569720129886975,0.38569720129886975
16.453,13.453,8.784376594390672,0.38775645078113785,-0.6411574178880999,0.3628493770332725,E01001604,0.0,0.3524972362682308,0.3524972362682308
5.177,7.194,7.740446986979978,-1.0890168352919734,-1.0991975695287473,1.4819039185333054,E01001605,0.0,0.19406042731981185,0.19406042731981185
3.934,6.397,8.951466010706174,-1.2518076471568966,-1.1575228612458897,0.18373560457477078,E01001606,0.0,0.05006251780246277,0.05006251780246277
10.772,17.855,8.938124741758315,-0.35626173281068046,-0.3190144641379594,0.19803695928249357,E01001607,0.0,0.2324072804590175,0.2324072804590175
9.349,14.25,8.026921546597995,-0.542626435372053,-0.5828321261709573,1.1748136179143636,E01001608,0.0,0.3389059153405813,0.3389059153405813
20.672,21.984,8.521543714153495,0.9403022554940199,-0.0168499352796381,0.6445966578815253,E01001609,1.0,0.7006762733946984,-0.2993237266053016
3.33,12.889,8.983803570093475,-1.330911147049426,-0.6824315264558144,0.14907091795558036,E01001610,0.0,0.07031893714126532,0.07031893714126532
5.269,18.934,9.080539156439755,-1.0769679578248992,-0.24005211813695945,0.04537389043858397,E01001611,0.0,0.12034418399587835,0.12034418399587835
9.083,20.04,7.783390669115358,-0.5774634071790279,-0.15911388395984571,1.4358698543768853,E01001613,0.0,0.4954410946611839,0.4954410946611839
6.931,8.565,7.4337847364904,-0.8593023670610193,-0.9988663588082922,1.8106346889615599,E01001614,0.0,0.3175481040310951,0.3175481040310951
9.836,20.234,7.643147441135828,-0.4788459644322158,-0.14491676150924868,1.5862054901046445,E01001615,1.0,0.560924287924303,-0.43907571207569696
9.254,8.775,7.760807977051705,-0.5550682110174012,-0.9834983396607389,1.460077678289274,E01001617,0.0,0.31087804476442904,0.31087804476442904
6.409,23.606,8.609352959334837,-0.9276666500807217,0.10184971737432096,0.5504683431864401,E01001618,0.0,0.2703441358313964,0.2703441358313964
10.172,14.743,8.714863025156992,-0.43484136846551075,-0.5467538716959869,0.4373653930506463,E01001619,0.0,0.22067131840154466,0.22067131840154466
7.628,31.693,8.710998556151479,-0.7680190236419914,0.6936648166422413,0.4415079631630436,E01001620,0.0,0.41329150356862926,0.41329150356862926
16.779,31.869,8.425538322814523,0.43045138615359574,0.706544680308762,0.7475109429288102,E01001621,0.0,0.7625983985396042,0.7625983985396042
9.011,24.743,8.783840577899161,-0.5868929634576076,0.1850565639017877,0.3634239672018872,E01001623,0.0,0.3195281404183715,0.3195281404183715
6.647,25.331,8.889570210002098,-0.8964967279376389,0.22808701751493696,0.25008565000501487,E01001624,0.0,0.24308261451839475,0.24308261451839475
6.107,40.633,8.798303718484979,-0.9672184000269862,1.347903346066652,0.3479200069329019,E01001625,0.0,0.5027690374448927,0.5027690374448927
28.016,30.377,9.251434329511143,1.9021169959091426,0.5973585633175741,-0.137819514737762,E01001629,0.0,0.838095765135988,0.838095765135988
23.638,34.131,9.278139197540618,1.3287475877477313,0.8720802008409788,-0.1664461612438092,E01001631,1.0,0.7886576408090064,-0.21134235919099364
17.764,18.55,9.736718427268176,0.5594529546869421,-0.268153638863914,-0.6580264038399193,E01001632,0.0,0.2527014953672356,0.2527014953672356
9.817,34.156,9.783317921224594,-0.4813343195612854,0.8739097269299732,-0.7079793652018218,E01001633,0.0,0.26251594438228665,0.26251594438228665
11.093,41.733,9.612707352506106,-0.3142216277353463,1.428402493982407,-0.525091045532567,E01001634,0.0,0.4679343516042725,0.4679343516042725
6.776,23.232,8.96186619208268,-0.8796021062718504,0.07448000708296401,0.17258698869187633,E01001635,0.0,0.20585994140362535,0.20585994140362535
9.82,25.682,9.509244243850002,-0.48094142138301127,0.2537735638044188,-0.4141823589722717,E01001636,0.0,0.20442256976705292,0.20442256976705292
8.019,27.056,9.17981930690823,-0.7168112944069269,0.35432431765555317,-0.061050817198667576,E01001637,0.0,0.2421246070816327,0.2421246070816327
15.619,28.086,9.695835879989836,0.27853075722092374,0.42970079252212384,-0.6142018012276883,E01001638,0.0,0.3489860906801795,0.3489860906801795
21.108,30.555,9.914823062199874,0.9974034574031966,0.6103847890712145,-0.8489480897157289,E01001640,0.0,0.5103263981247502,0.5103263981247502
22.003,16.332,8.522220533130263,1.1146180805883183,-0.43046919347950047,0.6438711325737377,E01001641,1.0,0.6480528728854673,-0.3519471271145327
7.905,11.497,7.278835960228471,-0.7317414251813447,-0.7842995390910247,1.976734137185724,E01001642,0.0,0.43614176669595195,0.43614176669595195
20.03,17.25,9.529913476362632,0.8562220453433514,-0.3632889954916248,-0.43633902389333706,E01001644,0.0,0.3405296835109792,0.3405296835109792
4.087,27.85,8.76205126667709,-1.231769840064915,0.41243006624201656,0.38678131573010344,E01001645,0.0,0.240473165464097,0.240473165464097
10.104,25.032,9.499518824292966,-0.4437470605063917,0.2062058854905635,-0.40375706319941934,E01001646,0.0,0.20443102334066582,0.20443102334066582
5.023,21.637,8.36462459277163,-1.1091856084433798,-0.04224375739488098,0.812808244356328,E01001647,0.0,0.25804591797874027,0.25804591797874027
3.839,19.236,8.326541031301957,-1.2642494228022447,-0.2179514429819067,0.8536324360610152,E01001648,0.0,0.20650917747728909,0.20650917747728909
2.254,35.196,8.464277529069621,-1.4718306269904218,0.9500180122321417,0.7059839238787422,E01001649,0.0,0.3697341732559673,0.3697341732559673
6.702,31.966,9.083620017196948,-0.8892935946692795,0.7136432415340606,0.04207131984609284,E01001650,0.0,0.2992005389345244,0.2992005389345244
4.891,43.603,8.717109056611143,-1.1264731282874423,1.565251045439191,0.4349577290843435,E01001651,0.0,0.5389725251532519,0.5389725251532519
7.274,17.489,8.765567746947399,-0.8143810086783413,-0.34579872608083795,0.38301177687552085,E01001652,0.0,0.18321783252202656,0.18321783252202656
3.339,40.929,8.696175846944678,-1.3297324525146035,1.3695649349603463,0.4573973679059045,E01001653,0.0,0.4451469529481815,0.4451469529481815
2.715,39.916,8.58232528635402,-1.411455273595627,1.2954325378342912,0.5794410248506563,E01001654,0.0,0.43681204928815887,0.43681204928815887
5.776,42.546,8.195609567288775,-1.0105681656965677,1.4878986823965061,0.9939861997526288,E01001655,0.0,0.6800035303585187,0.6800035303585187
3.828,18.273,8.488731986594201,-1.265690049455917,-0.28842478792997245,0.6797696355220031,E01001656,0.0,0.16912041679990478,0.16912041679990478
8.326,11.265,8.26444058659791,-0.6766047141635387,-0.801277541196893,0.9202018524104606,E01001657,0.0,0.21836684544065244,0.21836684544065244
6.884,18.198,8.244544220198188,-0.865457771853981,-0.29391336619695574,0.9415300329897843,E01001658,0.0,0.2818365705226547,0.2818365705226547
7.594,20.724,8.363365792661355,-0.7724718696624318,-0.10905805016495784,0.814157632255899,E01001659,0.0,0.3132645756552091,0.3132645756552091
4.254,33.571,8.445933466843861,-1.2098985081409872,0.8310988164475033,0.7256480908853778,E01001660,0.0,0.40837664956843867,0.40837664956843867
6.346,35.08,8.204699165919964,-0.9359175118244788,0.9415290111792075,0.9842424808692518,E01001661,0.0,0.5676636710338575,0.5676636710338575
14.755,22.073,9.206743912461778,0.1653760818779682,-0.010336822402818007,-0.08991301433236884,E01001662,0.0,0.34244835627729214,0.34244835627729214
18.691,21.316,9.497457284755315,0.6808584917736549,-0.06573487237756966,-0.40154716785234446,E01001664,0.0,0.376612328614408,0.376612328614408
17.133,17.153,9.224292585594188,0.4768133711899455,-0.3703875567169233,-0.10872455318203493,E01001665,0.0,0.327430985448903,0.327430985448903
13.397,25.344,8.426195698594178,-0.012475826820797821,0.22903837108121416,0.7468062600206211,E01001666,1.0,0.561152347823838,-0.43884765217616195
9.607,42.578,8.90043995673569,-0.5088371920404762,1.4902404757904193,0.2384336771508761,E01001667,0.0,0.623001629910961,0.623001629910961
15.071,26.89,8.90043995673569,0.2067613566561787,0.3421762644246301,0.2384336771508761,E01001668,0.0,0.5174535577893855,0.5174535577893855
4.495,27.835,8.506819570988677,-1.1783356878196303,0.41133235058861983,0.6603804034150533,E01001669,0.0,0.30488309674473024,0.30488309674473024
4.852,22.947,9.051872051204388,-1.1315808046050062,0.053623409668427414,0.0761039838065334,E01001671,0.0,0.15195077005940044,0.15195077005940044
6.798,27.142,8.588117529752935,-0.8767208529645066,0.3606178874016939,0.5732319507569477,E01001672,0.0,0.34064982913506947,0.34064982913506947
18.995,35.883,9.53037830213397,0.7206721738387691,1.000293389157709,-0.4368373002011743,E01001673,1.0,0.6379781746786166,-0.3620218253213834
8.691,22.128,9.234418161455212,-0.6288021024735169,-0.006311865007030267,-0.11957880194760653,E01001674,0.0,0.1866051978797085,0.1866051978797085
13.277,28.69,9.633108253321309,-0.028191753951764015,0.4739021428322296,-0.5469600686409062,E01001675,0.0,0.3060230396087469,0.3060230396087469
9.761,28.338,9.52623811205821,-0.4886684188890697,0.44814241549918793,-0.4323991671373508,E01001676,0.0,0.23317777301245268,0.23317777301245268
8.804,19.733,9.28628237555134,-0.6140029377585239,-0.18158046433269728,-0.17517535167049267,E01001677,0.0,0.15600119072420116,0.15600119072420116
4.029,14.09,8.821319316283951,-1.2393658715115485,-0.5945410931405216,0.32324812382944157,E01001678,0.0,0.09724764252478209,0.09724764252478209
4.961,13.493,8.756698161737646,-1.1173055041277122,-0.6382301761457088,0.3925196493793143,E01001679,0.0,0.11100220187844617,0.11100220187844617
3.202,8.857,7.822645029940664,-1.3476748026557896,-0.9774974940888372,1.3937906083784928,E01001680,0.0,0.1612562694436229,0.1612562694436229
5.219,18.3,9.112098900130109,-1.083516260796135,-0.2864488997538584,0.011542993935068233,E01001681,0.0,0.11145633842595541,0.11145633842595541
5.12,18.224,7.366381935204534,-1.096481900679182,-0.29201065906440155,1.8828880385680138,E01001682,0.0,0.4444469975777401,0.4444469975777401
6.501,22.811,9.35293308654114,-0.9156177726136476,0.04367078774429774,-0.24662248785464772,E01001683,0.0,0.13751340984059118,0.13751340984059118
4.613,24.72,7.10734357067481,-1.1628816928075139,0.18337339989991286,2.1605677366931837,E01001684,0.0,0.6138514341319625,0.6138514341319625
4.761,17.339,9.060888634805387,-1.1434987160126557,-0.3567758826148047,0.06643853437786937,E01001685,0.0,0.10420376084695686,0.10420376084695686
4.713,20.534,9.26818466166062,-1.1497850868650419,-0.12296244844131565,-0.15577526111226903,E01001686,0.0,0.10470077365807748,0.10470077365807748
9.814,35.651,8.289238083104806,-0.48172721773955957,0.9833153870518407,0.8936198387508407,E01001687,0.0,0.6632205485943397,0.6632205485943397
8.812,26.616,8.926172118824198,-0.6129552092831263,0.32212465848925104,0.21084973600834767,E01001688,0.0,0.3105585118573514,0.3105585118573514
9.111,29.707,9.438829609615144,-0.5737963575151357,0.5483272641325233,-0.3387004340711978,E01001690,0.0,0.25318477933098804,0.25318477933098804
5.743,30.003,9.89407337792551,-1.0148900456575833,0.5699888530262174,-0.8267051834344211,E01001692,0.0,0.12034839834691914,0.12034839834691914
9.352,33.676,9.34469642447526,-0.5422335371937789,0.8387828260212802,-0.2377930859235275,E01001693,0.0,0.3410154091876299,0.3410154091876299
4.596,23.21,8.422882511944996,-1.1651081158177339,0.07287002412464902,0.7503578755129725,E01001694,0.0,0.2574224297062092,0.2574224297062092
30.148,36.783,9.64701340720854,2.18133663460264,1.0661563283615088,-0.5618658874789778,E01001695,0.0,0.8774067143461035,0.8774067143461035
39.556,36.797,9.811487388580138,3.413465321670379,1.0671808629713453,-0.7381760088759557,E01001696,1.0,0.9536882658264126,-0.04631173417358736
17.761,33.943,9.762943054043788,0.559060056508668,0.8583221646517405,-0.6861382492019663,E01001697,0.0,0.5034287667526168,0.5034287667526168
