LSOA11CD,202001,202002,202003,202004,202005,202006,202007,202008,202009,202010,202011,202012,202101,202102,202103,202104,202105,202106,202107,202108,202109,202110,202111,202112,202201,202202,202203,202204,202205,202206,202207,202208,202209,202210,202211,202212,crime_count,hotspot_5,hotspot_10,hotspot_15,hotspot_20
E01001446,14,11,9,6,7,8,6,9,6,6,6,6,9,5,6,6,8,13,6,6,6,10,5,9,15,12,12,11,13,16,10,7,10,9,9,11,318,0,0,0,0
E01001447,17,11,16,9,16,15,20,13,11,18,10,21,16,12,11,10,21,21,29,10,11,14,9,27,19,11,17,19,14,7,18,9,8,18,16,15,539,0,0,0,0
E01001448,7,13,9,13,13,10,8,11,13,11,8,12,7,7,11,9,20,23,13,12,14,17,10,9,17,14,6,12,14,15,16,9,8,15,16,11,433,0,0,0,0
E01001449,3,17,16,7,10,14,11,8,20,14,4,11,7,10,12,12,10,7,3,8,8,13,14,5,6,7,7,9,12,5,9,5,1,11,6,7,329,0,0,0,0
E01001450,56,47,41,14,22,37,63,39,41,55,29,41,24,15,26,40,53,58,47,73,48,44,88,58,61,54,54,67,56,69,56,47,49,54,55,45,1726,1,1,1,1
E01001451,17,14,15,8,13,9,13,12,11,16,13,16,8,4,10,16,17,16,23,17,15,8,6,5,10,7,21,5,15,12,13,11,12,2,6,16,432,0,0,0,0
E01001452,0,4,7,1,4,5,8,3,3,3,1,3,0,4,4,1,1,2,2,8,3,7,3,8,4,5,4,3,3,4,3,4,7,0,4,3,129,0,0,0,0
E01001453,3,7,4,5,8,4,4,2,5,6,6,3,7,5,5,4,4,1,2,7,6,5,4,3,4,4,2,2,5,7,2,2,3,3,7,5,156,0,0,0,0
E01001454,3,10,7,9,4,2,7,4,9,6,7,5,2,5,6,6,12,1,7,5,6,3,3,5,4,3,8,2,9,5,7,5,2,10,3,5,197,0,0,0,0
E01001455,2,12,3,1,4,5,10,6,6,9,6,7,6,5,10,6,3,2,5,8,14,5,5,9,8,3,5,7,8,7,8,7,6,8,9,4,229,0,0,0,0
E01001456,9,9,6,4,6,4,5,8,2,3,6,10,10,8,8,5,1,5,3,5,3,5,2,8,1,3,4,4,7,4,1,4,4,5,5,7,184,0,0,0,0
E01001457,15,10,8,3,6,8,5,1,11,10,10,4,3,2,5,7,6,7,4,6,8,13,6,12,10,12,4,2,7,8,8,10,8,8,17,9,273,0,0,0,0
E01001458,11,11,4,7,11,9,18,9,14,19,9,8,13,15,14,21,23,21,25,13,15,19,12,13,18,11,16,13,13,22,15,11,5,14,11,16,499,0,0,0,0
E01001459,11,11,2,7,8,9,8,9,13,7,8,10,6,9,9,11,10,12,12,7,12,14,20,16,13,9,15,12,9,5,4,9,7,10,8,11,353,0,0,0,0
E01001460,8,12,15,8,21,17,7,14,20,26,10,15,15,15,11,16,20,18,13,15,14,12,12,16,20,13,12,20,7,12,15,13,11,18,9,15,515,0,0,0,0
E01001461,21,16,8,11,13,16,12,9,20,18,17,8,11,12,15,9,6,10,13,13,9,18,14,6,15,22,19,9,16,18,21,17,24,20,20,26,532,0,0,0,0
E01001462,7,5,7,4,7,8,7,4,10,7,10,13,10,8,11,2,13,7,15,6,9,12,8,10,7,7,10,10,13,13,9,14,12,12,11,9,327,0,0,0,0
E01001463,8,11,8,2,8,6,6,9,5,8,6,9,6,15,6,7,3,6,2,4,6,7,8,5,6,3,3,4,9,1,8,7,7,6,5,6,226,0,0,0,0
E01001464,16,5,6,10,4,5,6,10,5,9,16,7,2,11,7,4,8,6,6,6,9,10,3,5,15,3,8,10,6,5,10,4,8,12,9,0,266,0,0,0,0
E01001465,14,20,7,12,2,10,9,17,12,20,18,7,12,11,17,9,18,19,11,9,13,18,17,21,11,13,14,11,15,15,14,16,11,14,14,15,486,0,0,0,0
E01001466,6,10,10,10,10,8,9,18,11,6,8,4,8,11,7,11,13,18,4,13,11,7,11,10,12,9,10,4,8,9,11,10,7,10,11,9,344,0,0,0,0
E01001467,6,6,7,11,11,5,6,5,9,10,9,3,8,5,8,6,18,12,4,7,6,7,6,5,10,5,9,8,16,7,5,17,18,5,2,3,285,0,0,0,0
E01001468,34,23,13,17,15,30,46,31,30,25,24,15,22,17,22,16,25,35,25,33,37,29,43,30,22,39,27,31,32,28,22,36,19,44,36,22,995,0,1,1,1
E01001469,2,1,3,5,4,6,5,5,6,6,11,5,3,13,2,4,6,11,2,3,3,8,9,5,7,8,8,7,9,7,8,8,8,9,6,7,220,0,0,0,0
E01001470,6,7,12,5,14,5,10,10,12,8,10,8,5,3,10,6,9,2,9,3,8,7,8,4,13,7,6,4,2,11,12,11,6,9,14,10,286,0,0,0,0
E01001471,8,9,4,5,8,9,14,7,9,10,9,12,8,8,10,6,2,6,8,7,8,8,14,9,12,6,7,4,9,9,5,9,11,10,13,13,306,0,0,0,0
E01001472,6,7,10,5,7,6,5,5,9,11,6,7,8,9,5,6,12,11,11,6,7,3,4,7,7,4,5,4,8,6,15,7,10,4,6,9,258,0,0,0,0
E01001473,7,6,4,8,5,6,3,2,3,9,6,2,3,3,8,5,2,6,4,3,6,12,9,5,13,6,7,2,2,7,9,5,5,5,13,8,209,0,0,0,0
E01001474,7,6,7,5,9,15,5,2,9,7,8,4,8,4,8,4,9,4,6,4,6,5,7,6,5,10,7,5,5,3,6,5,3,9,9,5,227,0,0,0,0
E01001475,9,6,4,5,4,5,8,5,6,2,3,6,7,6,4,1,2,8,6,6,1,4,5,1,4,2,3,3,4,5,5,5,0,7,5,7,164,0,0,0,0
E01001476,16,3,10,11,13,13,10,9,23,17,10,8,7,8,10,17,13,16,3,8,10,10,11,16,20,15,21,17,8,10,18,11,7,14,12,6,431,0,0,0,0
E01001477,8,14,10,9,3,9,9,12,14,16,10,7,8,10,15,13,11,16,8,12,16,11,11,11,20,8,7,10,7,14,16,9,9,8,16,18,405,0,0,0,0
E01001478,15,6,2,8,9,5,4,3,4,6,5,8,8,12,12,10,11,6,16,8,8,7,14,9,8,4,2,5,5,12,7,5,1,5,6,1,257,0,0,0,0
E01001479,16,11,11,18,15,14,15,10,14,21,13,12,16,4,12,10,16,18,16,9,11,13,19,17,15,17,16,8,13,13,18,30,19,19,19,21,539,0,0,0,0
E01001480,16,8,8,3,12,9,7,10,8,5,6,17,4,9,11,7,15,11,7,6,9,7,6,12,13,7,9,11,11,15,14,5,1,11,9,8,327,0,0,0,0
E01001481,6,2,10,3,5,9,8,5,10,10,12,8,2,9,4,4,9,17,6,4,10,6,6,13,9,4,14,12,17,9,5,2,8,13,8,7,286,0,0,0,0
E01001482,4,7,6,8,8,13,10,8,9,13,12,9,7,8,9,8,7,11,4,7,14,9,17,14,7,4,10,11,16,7,14,13,14,9,6,2,335,0,0,0,0
E01001483,23,22,17,15,12,19,13,11,21,17,24,10,23,10,5,5,18,9,21,16,12,14,8,20,17,14,20,22,19,14,16,13,12,22,16,10,560,0,0,0,0
E01001484,14,4,4,7,7,7,2,7,14,14,14,9,11,13,18,11,7,12,7,10,9,12,7,18,16,10,10,9,12,10,15,13,6,8,14,6,367,0,0,0,0
E01001485,19,17,11,9,7,16,15,6,12,9,19,9,7,11,12,23,14,9,9,9,15,15,13,11,14,19,18,8,11,15,15,13,17,18,8,11,464,0,0,0,0
E01001486,18,9,13,14,15,22,10,20,16,17,12,12,6,15,19,18,14,28,22,17,11,13,16,26,13,14,10,11,19,20,22,19,11,14,21,16,573,0,0,0,1
E01001487,23,6,9,6,20,11,16,17,14,17,14,11,9,7,13,19,10,16,21,6,12,14,6,20,6,10,16,19,11,23,20,11,5,7,11,12,468,0,0,0,0
E01001488,9,10,7,18,13,4,9,18,12,12,11,6,6,11,12,19,13,7,6,10,13,8,9,10,10,11,25,19,8,14,16,8,15,12,9,9,409,0,0,0,0
E01001489,10,13,5,7,9,13,7,12,12,14,13,22,16,8,21,15,18,18,10,8,15,21,27,22,15,8,17,19,11,18,9,9,7,9,20,14,492,0,0,0,0
E01001491,10,22,7,12,13,16,17,14,17,20,18,15,11,12,22,15,13,18,20,20,21,10,23,17,15,7,15,10,23,20,19,14,15,20,14,17,572,0,0,0,1
E01001492,11,14,10,9,17,11,15,13,16,17,11,11,7,5,13,7,15,14,9,11,7,8,18,6,4,12,13,16,13,20,10,10,11,14,11,10,419,0,0,0,0
E01001493,6,10,7,7,5,12,12,7,9,16,8,4,11,6,3,2,8,4,8,7,5,10,6,5,6,1,4,7,11,0,3,9,2,7,5,8,241,0,0,0,0
E01001494,8,6,10,7,6,4,7,6,8,6,13,8,9,6,9,4,6,8,11,6,12,4,10,7,10,8,3,4,5,8,10,10,3,5,5,5,257,0,0,0,0
E01001495,10,10,6,7,8,8,6,15,11,8,12,9,5,15,16,8,9,9,8,8,11,11,12,10,9,9,12,7,12,7,9,5,10,8,7,9,336,0,0,0,0
E01001496,7,5,2,8,5,9,11,3,13,3,13,9,6,5,10,11,7,10,11,6,4,7,7,6,6,6,6,6,6,3,5,4,9,6,7,9,251,0,0,0,0
E01001497,7,17,8,4,14,6,8,3,6,6,11,9,3,7,8,5,8,10,7,6,9,10,6,16,6,4,7,7,6,6,4,4,5,7,4,7,261,0,0,0,0
E01001498,37,25,19,18,19,26,22,30,18,25,23,26,22,36,31,39,28,43,37,31,32,24,45,35,23,34,46,26,29,26,19,23,16,29,25,22,1009,0,1,1,1
E01001499,4,7,11,6,9,8,9,8,11,12,13,5,10,6,6,10,6,6,14,15,11,15,7,6,9,5,13,5,9,5,17,13,10,8,7,7,323,0,0,0,0
E01001500,6,4,11,6,10,9,3,4,7,9,9,15,10,10,8,13,10,11,15,5,5,12,15,7,6,8,13,7,2,11,7,5,7,24,10,13,327,0,0,0,0
E01001501,17,29,24,11,27,29,23,21,23,15,22,15,16,14,17,26,25,19,18,17,15,34,20,12,15,18,26,24,33,27,31,16,27,23,18,20,767,0,0,1,1
E01001502,19,18,22,12,15,14,21,17,9,17,24,15,15,11,30,29,18,23,17,15,16,13,17,27,16,20,18,25,18,18,23,13,9,17,16,17,644,0,0,0,1
E01001503,4,9,12,17,17,11,7,11,17,14,13,15,16,11,15,15,15,18,10,14,18,16,25,12,22,10,6,14,12,23,11,18,11,6,12,14,491,0,0,0,0
E01001504,14,19,6,4,4,7,10,15,13,9,15,6,7,11,21,12,3,9,6,3,3,9,13,9,10,10,8,7,6,12,6,15,12,15,15,5,349,0,0,0,0
E01001505,16,8,5,9,16,18,9,10,12,6,16,18,13,10,11,17,17,14,7,7,15,11,11,5,15,15,7,7,27,13,12,7,17,21,17,8,447,0,0,0,0
E01001507,39,33,26,29,26,37,51,33,40,41,34,13,24,35,35,40,39,42,26,39,31,27,39,23,42,24,43,35,40,41,35,47,37,41,41,40,1268,1,1,1,1
E01001508,14,17,7,11,14,11,12,10,12,11,31,16,12,9,18,26,21,27,31,14,19,16,19,18,19,16,19,25,16,21,15,14,11,14,18,18,602,0,0,0,1
E01001509,14,12,7,7,7,14,14,13,8,11,17,12,13,21,8,10,11,11,18,17,16,12,18,16,15,9,14,14,9,7,19,16,7,13,20,12,462,0,0,0,0
E01001511,22,22,21,12,25,9,19,21,19,24,6,16,20,13,19,15,18,26,24,21,15,20,23,19,20,20,15,16,20,16,20,22,9,13,30,27,677,0,0,1,1
E01001512,13,13,11,11,11,15,9,16,18,12,27,14,17,8,22,12,25,21,17,11,15,19,21,23,31,12,25,18,27,18,10,11,21,15,29,9,607,0,0,0,1
E01001513,47,39,45,21,41,48,40,34,51,43,44,35,28,23,40,29,37,35,55,62,42,41,48,46,56,53,52,40,59,51,35,45,45,31,63,44,1548,1,1,1,1
E01001514,11,14,7,11,5,4,11,4,8,6,15,9,4,13,10,4,9,10,10,16,12,18,8,5,9,10,6,4,13,9,7,7,6,10,5,8,318,0,0,0,0
E01001515,17,11,6,15,9,9,18,20,10,17,14,15,12,14,15,24,7,14,16,16,14,22,14,10,16,14,17,13,22,7,20,17,11,10,22,6,514,0,0,0,0
E01001516,11,13,5,13,22,18,8,16,10,17,13,14,12,7,23,10,14,14,19,24,16,13,17,13,22,24,28,11,11,19,20,14,13,18,19,9,550,0,0,0,0
E01001517,13,6,9,15,12,14,6,10,9,11,18,9,10,9,15,11,9,15,12,13,17,17,12,11,20,19,14,18,15,13,14,11,12,16,4,12,451,0,0,0,0
E01001518,15,13,14,6,12,10,19,13,16,19,18,6,10,5,16,14,5,14,11,23,18,18,15,13,13,12,18,9,19,14,15,21,9,10,24,13,500,0,0,0,0
E01001520,8,10,10,14,9,4,14,13,8,9,13,7,5,6,14,16,10,7,3,8,6,5,11,6,5,6,11,8,12,7,9,13,5,5,12,18,327,0,0,0,0
E01001521,9,13,12,0,3,7,5,3,9,11,12,4,3,3,6,5,6,8,4,5,2,6,7,2,6,8,7,6,2,10,3,5,2,9,1,7,211,0,0,0,0
E01001522,11,8,13,9,17,18,6,7,6,12,9,1,5,4,13,4,5,10,6,8,10,6,11,11,12,10,5,5,6,8,8,6,2,9,5,7,293,0,0,0,0
E01001523,3,7,4,2,4,4,7,4,7,3,5,10,4,4,11,6,5,10,8,8,6,0,12,6,3,10,8,4,4,6,3,1,6,4,9,7,205,0,0,0,0
E01001524,9,10,2,2,10,7,11,3,14,6,15,3,14,4,14,5,4,3,6,10,5,6,4,5,2,6,4,2,5,9,4,11,3,5,4,5,232,0,0,0,0
E01001525,13,6,11,5,14,9,4,1,4,7,11,6,11,8,6,6,12,6,5,4,7,8,10,6,4,7,12,3,18,5,3,5,10,5,13,8,273,0,0,0,0
E01001526,10,4,5,5,5,7,6,3,3,3,8,4,2,3,4,3,7,5,4,4,2,4,4,1,5,2,3,5,4,5,2,2,4,1,7,5,151,0,0,0,0
E01001527,7,6,5,15,12,21,10,6,11,8,6,13,12,12,10,12,6,16,10,15,10,3,3,8,11,15,14,6,4,8,9,13,8,10,12,6,353,0,0,0,0
E01001528,9,7,6,9,11,10,20,12,10,4,10,9,9,5,16,16,12,12,18,14,12,13,12,14,15,18,14,15,13,17,16,13,25,6,8,9,439,0,0,0,0
E01001529,3,3,7,8,13,11,10,7,10,15,7,10,11,8,25,11,10,5,9,8,12,11,13,7,5,9,6,12,13,9,9,11,8,10,11,8,345,0,0,0,0
E01001530,2,13,5,3,10,5,7,11,10,7,11,8,14,4,10,6,10,9,5,2,6,9,8,9,8,8,6,13,3,11,5,6,4,8,7,2,265,0,0,0,0
E01001531,7,3,2,5,1,7,5,6,9,6,3,9,1,1,0,7,5,5,4,4,8,3,4,2,7,6,2,2,2,3,0,4,1,7,2,2,145,0,0,0,0
E01001532,10,10,5,1,7,7,11,5,7,8,5,10,3,7,4,2,12,7,9,5,6,6,14,10,3,5,14,6,11,6,12,5,3,6,6,11,259,0,0,0,0
E01001533,4,7,2,1,5,6,5,9,4,7,6,3,3,3,8,6,6,8,8,7,7,5,4,6,3,3,3,3,4,4,1,5,8,8,3,5,180,0,0,0,0
E01001534,14,31,17,17,9,10,14,20,30,11,24,16,20,11,16,14,14,12,8,19,17,17,13,13,10,8,10,10,18,17,19,18,14,12,11,18,552,0,0,0,0
E01001535,7,13,7,10,9,10,3,7,9,6,11,9,10,4,10,4,10,12,9,10,7,4,6,8,4,6,13,15,12,15,4,8,4,7,4,15,302,0,0,0,0
E01001536,33,35,18,14,15,25,21,34,32,39,31,31,19,16,25,33,35,47,29,26,30,40,34,34,47,25,29,46,38,33,30,33,31,33,33,24,1098,1,1,1,1
E01001537,11,6,1,7,5,9,4,6,4,10,3,10,4,11,3,7,6,9,8,8,11,9,6,9,4,7,11,2,2,7,5,8,9,11,9,10,252,0,0,0,0
E01001538,6,8,8,5,7,10,7,3,4,7,7,6,5,4,4,6,0,6,2,2,3,5,5,4,1,8,4,5,6,2,1,1,5,4,4,3,168,0,0,0,0
E01001539,10,7,4,8,10,3,1,3,8,7,7,3,3,5,4,6,9,7,7,9,5,6,4,11,8,6,21,5,7,5,2,1,5,2,3,4,216,0,0,0,0
E01001540,20,22,12,9,15,9,12,12,16,15,9,13,7,11,15,11,15,7,12,15,17,13,21,19,16,15,13,14,15,30,12,10,18,10,19,24,523,0,0,0,0
E01001541,11,4,2,1,3,6,7,6,6,4,2,5,6,2,3,2,4,4,3,8,3,1,7,7,3,3,4,3,2,6,9,6,7,13,11,4,178,0,0,0,0
E01001542,7,10,2,6,7,12,14,10,13,6,1,4,12,8,1,8,9,12,5,9,0,8,9,7,3,17,9,6,7,10,12,5,11,7,8,2,277,0,0,0,0
E01001543,5,2,2,3,5,7,9,1,4,8,8,10,5,5,10,2,1,9,5,5,4,5,7,5,7,4,7,2,7,1,8,2,3,10,4,4,186,0,0,0,0
E01001544,10,10,10,4,7,12,12,4,7,12,11,10,12,4,12,8,4,10,11,13,18,14,17,11,10,16,16,11,15,9,17,14,13,8,14,7,393,0,0,0,0
E01001545,19,8,9,11,13,14,8,8,11,12,12,4,8,14,10,9,13,10,5,16,11,12,12,13,14,8,10,7,7,13,16,8,15,12,12,7,391,0,0,0,0
E01001546,19,7,2,4,7,14,9,16,7,8,2,8,16,4,9,10,9,12,10,9,4,10,11,5,11,16,9,18,6,8,6,12,8,11,6,9,332,0,0,0,0
E01001547,19,19,19,14,17,7,12,18,25,14,27,23,18,10,9,18,17,20,17,21,13,14,15,10,19,13,19,17,14,17,22,15,17,16,15,18,598,0,0,0,1
E01001548,6,22,7,10,13,10,11,15,8,13,6,11,8,5,10,7,13,20,14,18,13,12,10,23,17,13,7,15,7,18,10,11,14,9,11,10,427,0,0,0,0
E01001549,16,11,9,7,9,12,14,15,25,14,12,10,9,8,19,14,23,23,10,18,14,21,19,21,24,14,15,9,16,17,10,22,13,20,15,10,538,0,0,0,0
E01001550,10,9,8,9,15,12,11,9,9,7,5,6,6,7,11,7,8,6,3,6,18,12,8,7,6,10,7,7,4,5,14,14,7,6,7,6,302,0,0,0,0
E01001551,28,19,10,10,15,8,10,19,11,21,20,26,17,13,23,25,18,14,13,14,20,18,20,19,17,14,24,14,20,11,13,21,11,12,19,15,602,0,0,0,1
E01001552,17,19,13,7,17,10,15,7,23,21,9,14,15,24,16,17,13,13,15,17,11,26,22,7,15,11,16,18,21,22,16,12,12,18,19,8,556,0,0,0,0
E01001553,6,8,5,8,15,5,14,12,8,10,13,12,17,13,10,6,15,5,6,8,13,9,16,14,4,7,8,15,7,12,8,11,7,13,6,5,351,0,0,0,0
E01001554,14,10,15,31,33,25,39,36,28,27,18,28,16,20,18,31,30,21,19,31,19,26,24,26,36,30,30,17,32,39,29,31,41,24,21,8,923,0,1,1,1
E01001555,17,18,17,24,12,20,25,29,18,27,33,19,18,17,20,14,15,18,30,17,20,15,21,16,14,17,16,19,26,20,18,27,25,22,21,24,729,0,0,1,1
E01001556,7,9,8,12,10,6,8,15,14,10,3,8,9,10,9,6,8,10,7,8,7,9,4,14,8,4,14,6,5,5,12,4,8,5,14,5,301,0,0,0,0
E01001557,15,15,4,10,10,20,23,8,8,11,13,14,16,6,9,8,12,11,11,10,14,11,12,11,15,9,6,6,14,15,10,12,8,10,19,7,413,0,0,0,0
E01001558,39,39,30,23,21,28,51,36,35,41,47,43,16,30,42,34,40,35,32,36,37,42,31,43,43,55,58,35,37,45,34,35,35,43,40,40,1351,1,1,1,1
E01001559,85,76,71,38,50,76,95,66,81,66,58,55,46,54,55,64,82,81,40,68,56,56,75,74,81,87,58,70,61,58,73,60,73,53,61,47,2350,1,1,1,1
E01001560,11,10,6,11,12,10,11,10,13,12,5,10,7,10,15,9,10,15,8,12,12,6,11,6,14,12,13,8,12,11,9,11,6,14,11,11,374,0,0,0,0
E01001562,6,17,6,11,11,12,9,24,21,10,13,15,13,4,15,15,13,14,16,12,12,16,9,23,11,23,11,13,18,19,14,16,14,17,16,9,498,0,0,0,0
E01001563,12,14,6,6,4,11,3,5,7,12,14,12,8,9,7,4,2,10,3,5,3,11,11,8,4,10,1,15,2,20,43,29,42,49,44,33,479,0,0,0,0
E01001564,9,5,7,6,7,8,9,5,6,9,11,5,3,8,7,7,7,11,4,11,9,10,6,6,4,6,6,2,4,7,5,7,7,5,4,4,237,0,0,0,0
E01001565,4,5,2,6,4,4,4,7,8,6,5,3,1,4,5,4,4,7,3,6,7,8,6,5,2,2,3,1,6,4,6,5,1,2,7,5,162,0,0,0,0
E01001566,5,7,3,1,7,10,6,5,8,2,8,9,11,7,9,11,9,13,7,5,1,4,5,6,3,4,10,5,10,4,10,4,9,5,4,3,230,0,0,0,0
E01001567,5,3,9,5,0,3,3,3,7,7,3,5,3,3,10,4,3,0,3,9,14,3,2,1,1,2,6,5,6,6,3,11,5,4,7,5,169,0,0,0,0
E01001568,9,10,6,7,8,7,6,14,6,4,6,6,8,10,6,4,5,10,4,10,9,9,9,8,2,6,3,5,5,4,2,6,7,3,8,2,234,0,0,0,0
E01001569,11,9,15,9,9,5,14,8,11,10,11,9,8,4,11,10,8,12,17,10,8,14,10,7,11,5,8,11,18,9,6,6,7,6,15,5,347,0,0,0,0
E01001570,15,16,10,20,24,16,24,19,16,31,19,12,18,23,21,15,26,23,27,20,25,18,27,19,23,20,30,13,24,26,10,9,10,11,20,16,696,0,0,1,1
E01001571,12,20,7,7,12,4,7,12,12,10,15,11,4,11,6,11,8,7,7,9,12,8,9,8,15,13,9,8,12,14,14,14,7,14,6,13,368,0,0,0,0
E01001572,5,9,2,2,5,7,9,14,10,12,12,5,9,5,8,5,4,9,9,7,9,7,10,2,7,9,9,4,6,9,6,5,7,7,5,5,255,0,0,0,0
E01001573,20,13,6,2,10,16,10,6,11,7,8,7,11,6,9,2,4,6,10,13,11,13,16,8,12,12,7,7,4,7,9,12,9,23,7,8,342,0,0,0,0
E01001574,19,12,6,13,13,13,14,19,19,17,26,10,9,18,17,11,9,15,18,10,16,14,15,13,19,16,19,15,14,21,14,15,16,13,24,15,547,0,0,0,0
E01001575,24,21,16,20,17,20,25,22,18,30,25,12,23,17,21,13,15,21,12,15,18,15,16,26,15,10,29,12,12,14,18,13,13,17,23,13,651,0,0,1,1
E01001576,21,20,15,14,19,23,30,11,11,21,17,11,16,10,14,11,31,13,14,20,11,22,22,17,20,10,24,13,13,18,14,19,14,8,13,12,592,0,0,0,1
E01001577,15,10,13,14,18,14,12,21,8,8,10,12,11,15,20,10,11,11,18,17,15,11,15,12,18,9,12,9,17,5,4,7,9,17,9,14,451,0,0,0,0
E01001578,24,16,13,19,16,21,26,27,10,18,21,20,12,10,30,32,12,24,26,19,22,30,22,17,23,26,19,20,15,32,26,27,25,27,15,24,766,0,0,1,1
E01001579,16,12,11,14,17,16,8,11,18,15,17,10,3,8,13,11,13,6,12,5,24,6,16,11,9,9,13,12,11,16,15,16,9,5,9,7,424,0,0,0,0
E01001580,23,14,20,13,23,14,18,10,20,14,10,13,17,13,20,8,9,10,8,13,15,40,18,12,18,12,29,19,20,23,17,9,10,18,16,16,582,0,0,0,1
E01001581,8,13,5,7,8,9,13,9,10,5,5,12,4,13,20,5,13,12,15,10,14,10,12,13,11,11,12,9,7,11,12,14,9,21,10,10,382,0,0,0,0
E01001582,15,16,7,9,26,17,9,8,13,14,9,11,12,13,11,11,12,10,8,10,12,7,8,15,10,5,12,7,9,9,8,13,14,10,7,9,396,0,0,0,0
E01001583,6,10,1,3,10,2,11,7,5,9,10,12,4,4,7,6,6,10,9,7,5,11,8,2,9,2,2,3,7,4,6,5,7,4,4,5,223,0,0,0,0
E01001584,7,10,6,5,8,10,3,11,6,6,6,2,7,7,4,5,7,13,6,7,7,11,8,7,5,3,4,6,7,1,7,8,6,7,6,4,233,0,0,0,0
E01001585,10,12,2,5,8,2,5,5,6,4,11,8,5,1,5,8,3,10,7,2,9,7,4,8,5,7,10,9,16,9,8,10,7,4,4,7,243,0,0,0,0
E01001586,6,11,14,4,8,2,4,7,6,3,4,4,4,7,7,3,4,11,8,4,8,4,6,3,8,2,7,11,10,10,7,4,6,8,3,3,221,0,0,0,0
E01001587,6,13,8,2,9,11,12,11,5,15,6,13,3,15,9,10,10,6,6,10,10,3,6,13,9,7,7,2,7,8,6,7,5,7,6,7,290,0,0,0,0
E01001588,9,2,2,9,8,17,17,9,14,10,6,12,4,6,17,11,10,8,6,15,7,8,8,12,7,9,8,12,9,12,9,6,6,9,3,15,332,0,0,0,0
E01001589,10,33,12,11,16,9,11,15,10,11,16,10,14,16,20,18,13,11,16,18,19,13,15,14,8,17,16,19,20,19,11,23,10,23,23,15,555,0,0,0,0
E01001590,9,7,2,8,10,5,7,9,3,11,9,6,11,5,15,4,8,14,11,9,12,12,9,7,7,4,5,12,10,11,9,12,7,10,13,6,309,0,0,0,0
E01001591,16,23,13,12,12,23,22,14,20,10,16,13,12,20,13,15,17,20,19,18,27,12,10,10,13,11,26,26,25,28,19,14,19,13,17,31,629,0,0,0,1
E01001592,8,5,10,8,9,11,4,10,7,4,6,7,8,5,11,13,8,11,7,11,9,5,5,11,4,4,6,8,7,4,3,7,2,6,10,4,258,0,0,0,0
E01001593,12,8,16,4,4,4,3,7,7,9,4,2,6,4,3,8,15,10,5,7,7,7,4,9,12,4,2,2,2,6,6,5,4,5,5,3,221,0,0,0,0
E01001594,15,13,11,4,5,11,18,18,6,10,8,11,13,6,9,12,20,14,14,6,9,13,12,12,5,13,9,4,7,6,23,9,16,11,9,17,399,0,0,0,0
E01001595,12,17,5,12,8,17,14,12,12,13,16,9,10,5,12,12,14,13,5,8,18,15,8,14,10,7,13,10,12,12,13,11,13,12,17,8,419,0,0,0,0
E01001596,6,4,8,5,4,4,1,7,4,7,4,4,2,5,7,6,6,6,3,3,6,3,9,2,1,2,1,2,5,3,3,0,4,4,9,2,152,0,0,0,0
E01001597,16,19,9,10,9,15,6,8,7,15,8,10,11,1,9,1,13,5,8,13,9,4,8,9,13,10,9,6,5,4,6,5,8,7,15,9,320,0,0,0,0
E01001598,7,2,11,13,8,4,3,6,10,14,13,12,2,4,6,12,2,4,7,7,4,5,5,5,7,4,8,6,3,8,3,6,5,9,6,1,232,0,0,0,0
E01001599,13,14,9,8,7,15,8,8,12,11,7,2,11,12,8,12,19,11,10,10,18,21,14,10,10,8,12,8,12,13,18,10,6,16,3,8,394,0,0,0,0
E01001600,7,11,11,8,14,10,17,8,12,10,1,4,9,3,10,7,12,5,7,7,3,15,15,9,3,9,9,12,7,8,6,5,4,6,13,9,306,0,0,0,0
E01001601,4,0,0,4,2,6,6,2,3,4,7,0,2,5,2,1,9,6,3,1,1,7,7,4,3,3,2,4,2,6,6,1,0,8,3,3,127,0,0,0,0
E01001602,15,20,21,28,16,19,19,31,10,27,26,23,14,11,21,11,10,17,18,15,20,15,19,8,16,12,12,12,10,17,10,16,10,9,9,9,576,0,0,0,1
E01001603,12,9,2,5,13,11,6,11,8,10,13,7,8,5,8,6,5,12,10,10,15,6,9,7,11,3,9,6,18,6,14,14,12,12,10,9,332,0,0,0,0
E01001604,6,5,7,11,9,7,16,13,12,14,10,9,6,6,9,6,7,9,7,11,6,14,9,7,6,12,9,12,16,15,12,19,9,6,12,8,352,0,0,0,0
E01001605,3,6,6,4,7,2,5,7,7,3,4,4,2,6,1,11,2,1,4,6,4,6,2,2,3,1,2,3,3,5,7,4,7,4,8,4,156,0,0,0,0
E01001606,2,3,2,2,0,3,3,0,4,7,2,6,3,2,5,2,2,5,3,3,1,3,2,6,6,2,5,4,7,9,6,4,0,0,1,2,117,0,0,0,0
E01001607,8,4,6,5,7,7,12,8,5,5,4,12,9,9,8,6,7,9,9,7,5,6,9,9,11,10,12,4,6,4,14,7,10,9,3,12,278,0,0,0,0
E01001608,7,10,2,2,5,8,6,6,2,10,11,9,7,5,10,8,12,1,4,3,9,7,5,12,4,6,4,8,8,7,10,4,4,6,4,16,242,0,0,0,0
E01001609,40,28,26,18,23,26,27,31,29,29,30,29,14,15,28,27,27,28,36,29,25,28,44,35,26,52,33,29,34,45,32,42,37,25,29,26,1082,1,1,1,1
