ptal_score,imd_score,log_pop_density,ptal_imd_interact,road_node_ratio,LSOA11CD,MSOA11CD,crime_count,hotspot_10
8.248,27.517,8.498377277158596,226.96021599999997,44.78077373974209,E01000515,E02000095,439.0,0.0
7.966,19.417,9.162567190504499,154.675822,34.88585209003215,E01000516,E02000094,525.0,0.0
6.82,13.553,8.864464055279676,92.43146000000002,72.97222222222223,E01000517,E02000095,355.0,0.0
5.501,25.937,8.250489525349648,142.679437,40.6985698569857,E01000518,E02000097,319.0,0.0
2.013,20.361,7.918483082339726,40.986693,43.390937829293996,E01000519,E02000097,299.0,0.0
7.163,20.597,8.840840684300627,147.536311,36.35202863961814,E01000520,E02000094,270.0,0.0
18.558,53.09,9.688795684911721,985.24422,25.333333333333332,E01000521,E02000117,928.0,1.0
2.037,31.433,9.56332551697161,64.029021,27.828585224529213,E01000522,E02000117,360.0,0.0
13.518,31.722,9.70553039432165,428.81799600000005,20.962885520125457,E01000523,E02000123,822.0,1.0
22.598,44.228,9.641154787572523,999.464344,26.853688029020557,E01000524,E02000123,1645.0,1.0
21.976,33.636,9.380825486994182,739.184736,25.292397660818715,E01000525,E02000123,564.0,0.0
5.203,42.123,9.670350481936143,219.165969,31.12804626187526,E01000526,E02000117,771.0,0.0
5.291,34.204,9.604737791886564,180.973364,23.327205882352942,E01000527,E02000117,539.0,0.0
7.399,46.028,9.649472337554831,340.561172,28.878934624697337,E01000528,E02000117,469.0,0.0
9.065,15.596,9.24454854330592,141.37774,43.975031210986266,E01000530,E02000125,237.0,0.0
12.256,25.279,9.72437882906146,309.819424,27.68235294117647,E01000531,E02000125,565.0,0.0
14.575,22.1,9.595214942468338,322.1075,31.249669749009247,E01000532,E02000125,323.0,0.0
13.458,38.611,9.361205660811912,519.626838,25.96745117676515,E01000533,E02000123,909.0,1.0
6.5,19.424,9.340368134049003,126.256,57.27703398558187,E01000534,E02000125,288.0,0.0
17.241,29.612,9.29846113337131,510.540492,22.3852140077821,E01000535,E02000123,527.0,0.0
12.95,11.259,8.449642137153958,145.80405,38.34850640113798,E01000536,E02000096,402.0,0.0
1.642,9.585,8.311447417278448,15.738570000000001,37.488073394495416,E01000538,E02000096,206.0,0.0
7.608,9.401,8.6233713726944,71.522808,58.02647975077882,E01000539,E02000096,165.0,0.0
6.362,10.46,8.263203759930926,66.54652,68.83396226415094,E01000540,E02000096,146.0,0.0
8.284,14.775,8.66816167055217,122.39610000000002,37.892561983471076,E01000541,E02000096,296.0,0.0
9.26,21.407,9.021489545819332,198.22881999999998,37.78827361563518,E01000543,E02000095,414.0,0.0
16.799,33.576,10.10734634243847,564.043224,35.924708377518556,E01000544,E02000126,275.0,0.0
20.284,30.368,9.715687013493914,615.9845119999999,43.14568345323741,E01000545,E02000120,787.0,1.0
17.021,22.321,9.756390272231554,379.925741,59.03372434017595,E01000546,E02000120,469.0,0.0
17.47,22.673,9.99186466315354,396.09730999999994,52.503824091778206,E01000547,E02000120,294.0,0.0
25.891,32.72,9.813010175903324,847.15352,28.540458015267177,E01000548,E02000120,958.0,1.0
19.178,17.113,9.702826857023977,328.193114,86.39194139194139,E01000549,E02000120,305.0,0.0
27.079,34.612,9.561236651548699,937.2583480000001,16.344063447632376,E01000550,E02000126,655.0,0.0
21.551,41.111,9.960406493260235,885.9831609999999,23.760151802656548,E01000551,E02000126,463.0,0.0
22.559,43.404,9.7642427264333,979.1508360000001,25.368243243243242,E01000552,E02000126,242.0,0.0
16.976,29.062,9.57129614009839,493.356512,67.31884057971014,E01000553,E02000107,615.0,0.0
6.029,21.039,9.11513918623179,126.844131,61.056145675265554,E01000554,E02000107,369.0,0.0
6.412,15.947,8.944615466876444,102.252164,69.18930957683742,E01000555,E02000107,328.0,0.0
24.24,32.007,9.969317427017945,775.8496799999999,36.44606413994169,E01000556,E02000107,905.0,1.0
20.271,23.465,9.674099545124589,475.659015,83.83967935871743,E01000557,E02000107,406.0,0.0
15.212,26.806,8.986308926600678,407.772872,44.71459694989107,E01000558,E02000107,415.0,0.0
13.469,22.118,9.399877500473698,297.90734199999997,52.49519230769231,E01000559,E02000110,382.0,0.0
12.834,19.077,8.926318260355888,244.83421800000002,47.61224489795919,E01000560,E02000115,279.0,0.0
20.736,24.708,9.706030022657314,512.345088,32.259305210918114,E01000561,E02000115,383.0,0.0
3.151,10.862,8.48154528816971,34.226161999999995,39.51609553478713,E01000562,E02000100,153.0,0.0
4.23,9.588,8.351020536361654,40.55724,70.25964010282776,E01000563,E02000100,177.0,0.0
8.365,17.31,8.98879554202567,144.79815,57.51622002820874,E01000564,E02000105,340.0,0.0
5.344,23.892,9.020679951478522,127.678848,55.45579268292683,E01000565,E02000105,234.0,0.0
3.736,14.793,8.912527152324943,55.266648,66.82424242424243,E01000566,E02000100,135.0,0.0
4.896,18.175,8.823765710548049,88.9848,28.58257477243173,E01000567,E02000108,140.0,0.0
14.977,14.257,7.921281608580571,213.527089,30.361247947454842,E01000568,E02000100,1217.0,1.0
6.577,9.462,8.259742833908032,62.231573999999995,48.04906937394247,E01000569,E02000100,190.0,0.0
8.264,24.088,9.357915192440302,199.063232,52.35914332784184,E01000570,E02000104,229.0,0.0
9.185,22.247,8.518811880631693,204.338695,41.5750350631136,E01000571,E02000104,357.0,0.0
4.893,12.26,8.845748457077597,59.98818,48.34916864608076,E01000572,E02000099,125.0,0.0
9.529,13.432,8.866511138901402,127.993528,40.70609756097561,E01000573,E02000099,174.0,0.0
7.546,10.723,8.924004060248757,80.91575800000001,32.342465753424655,E01000574,E02000099,168.0,0.0
9.644,17.369,8.985282489498742,167.506636,56.011811023622045,E01000575,E02000099,381.0,0.0
9.455,16.509,8.764256373720674,156.09259500000002,46.04864864864865,E01000576,E02000104,236.0,0.0
7.483,32.606,8.918636891156401,243.990698,35.09860788863109,E01000577,E02000099,500.0,0.0
15.688,28.89,8.86015858749125,453.22632000000004,29.092323651452283,E01000578,E02000104,768.0,0.0
20.798,28.906,9.551807257403718,601.1869879999999,33.7784,E01000579,E02000124,266.0,0.0
13.52,20.094,8.451993118167982,271.67088,34.029011786038076,E01000580,E02000124,657.0,0.0
14.86,15.538,9.118334726180159,230.89468,53.23338048090523,E01000581,E02000122,268.0,0.0
17.865,14.317,9.166064503026067,255.773205,51.20665083135392,E01000582,E02000124,349.0,0.0
21.47,21.296,9.258911464532133,457.22511999999995,24.95392842451666,E01000583,E02000124,618.0,0.0
18.746,14.526,9.426378741160345,272.304396,27.586980306345733,E01000584,E02000125,197.0,0.0
21.0,14.234,9.614544685616924,298.914,23.25800130633573,E01000585,E02000125,172.0,0.0
25.476,21.525,9.676047283537143,548.3708999999999,33.48124131542381,E01000586,E02000124,1001.0,1.0
6.578,15.01,9.013376132445275,98.73578,56.8060522696011,E01000587,E02000093,271.0,0.0
8.431,26.149,9.117314580967816,220.46221899999998,29.708688245315162,E01000588,E02000094,298.0,0.0
7.317,19.307,9.078692917910184,141.269319,50.91641337386018,E01000589,E02000093,434.0,0.0
4.514,18.959,8.889404813670764,85.580926,45.10621761658031,E01000590,E02000093,204.0,0.0
10.214,20.6,8.820256365906321,210.40840000000003,33.064182194616976,E01000591,E02000095,657.0,0.0
13.323,20.65,9.132216655194604,275.11995,52.94241842610365,E01000592,E02000093,346.0,0.0
5.727,19.632,9.370092477343785,112.43246400000001,60.865642994241846,E01000593,E02000093,256.0,0.0
10.194,17.074,8.919493296181246,174.05235600000003,41.01777251184834,E01000594,E02000093,439.0,0.0
7.637,45.345,9.137543847191619,346.299765,33.250478011472275,E01000595,E02000119,436.0,0.0
6.147,46.524,9.183749959702652,285.983028,30.482738095238094,E01000596,E02000113,496.0,0.0
17.075,51.401,9.978822271927672,877.6720750000001,20.88930163447251,E01000599,E02000119,398.0,0.0
8.414,36.846,9.517170445738595,310.02224399999994,20.20558202859088,E01000600,E02000119,489.0,0.0
8.088,57.244,7.595789410155259,462.989472,21.717427157779,E01000601,E02000113,2108.0,1.0
8.189,39.756,9.290647660029858,325.561884,29.47422680412371,E01000602,E02000113,350.0,0.0
7.446,39.051,9.37383582452009,290.773746,24.144981412639407,E01000603,E02000113,388.0,0.0
8.919,43.13,9.237887443305482,384.67647000000005,39.965654952076676,E01000604,E02000113,267.0,0.0
10.73,45.54,9.236894665197429,488.6442,33.30520393811533,E01000605,E02000113,412.0,0.0
7.535,19.696,8.980927207648378,148.40936000000002,46.86470588235294,E01000606,E02000108,220.0,0.0
7.601,18.814,9.48849469927288,143.005214,70.02890173410404,E01000607,E02000105,241.0,0.0
8.986,22.141,8.323462800670377,198.959026,30.022547914317926,E01000608,E02000105,801.0,1.0
7.654,20.99,9.023613124363239,160.65746,37.48730964467005,E01000609,E02000108,250.0,0.0
11.57,24.925,8.942421710365352,288.38225,47.259887005649716,E01000610,E02000111,279.0,0.0
15.789,24.049,9.659062906531243,379.709661,21.682334710743802,E01000611,E02000108,203.0,0.0
15.824,22.985,8.839580992107033,363.71464,31.99774774774775,E01000612,E02000111,239.0,0.0
6.734,25.258,8.995450167898124,170.087372,53.15605095541401,E01000613,E02000105,230.0,0.0
8.523,19.767,8.476267024803592,168.474141,30.816326530612244,E01000615,E02000109,951.0,1.0
16.006,21.621,9.337351805787806,346.065726,32.52995927865038,E01000616,E02000112,323.0,0.0
9.453,24.108,9.032265784029551,227.892924,45.089506172839506,E01000617,E02000109,367.0,0.0
5.305,21.83,9.125871215349733,115.80814999999998,64.13990461049285,E01000618,E02000109,198.0,0.0
1.016,19.435,8.981203898925564,19.74596,64.60119940029985,E01000619,E02000109,168.0,0.0
8.143,20.903,8.290869589095397,170.213129,32.161989795918366,E01000620,E02000112,232.0,0.0
10.198,25.172,9.045866591825849,256.70405600000004,24.872634979233965,E01000621,E02000112,339.0,0.0
2.96,30.14,8.059402677529388,89.2144,38.96296296296296,E01000622,E02000102,324.0,0.0
4.838,16.12,9.194109358865765,77.98856,37.964019008825524,E01000623,E02000097,314.0,0.0
1.835,18.739,8.797608927875974,34.386065,57.656488549618324,E01000624,E02000097,162.0,0.0
8.247,22.448,8.740192732361452,185.128656,22.37231298366294,E01000625,E02000101,290.0,0.0
7.32,43.498,8.917310693197807,318.40536,34.38852988691438,E01000626,E02000102,413.0,0.0
10.882,39.15,9.135681478862605,426.03029999999995,35.45732931726908,E01000627,E02000106,517.0,0.0
8.787,33.655,8.520507692384067,295.726485,28.134344528710727,E01000628,E02000106,822.0,1.0
4.471,15.786,9.287153253989143,70.579206,93.11359404096834,E01000629,E02000097,285.0,0.0
12.68,28.674,9.162493762518963,363.58632,38.01678321678322,E01000630,E02000118,939.0,1.0
9.706,16.862,9.012035764008893,163.66257199999998,61.07744874715262,E01000631,E02000111,660.0,0.0
12.208,18.641,9.072100770252261,227.56932799999998,33.85807860262009,E01000632,E02000121,439.0,0.0
21.494,24.495,9.672488225256334,526.49553,64.26816380449141,E01000633,E02000111,819.0,1.0
14.01,21.854,9.658775565803827,306.17454,77.06282722513089,E01000634,E02000111,380.0,0.0
22.644,29.677,9.105601885040594,672.0059879999999,32.960324616771864,E01000635,E02000112,350.0,0.0
16.704,18.16,9.40896169618359,303.34464,37.071280991735534,E01000636,E02000112,508.0,0.0
13.961,23.342,9.951067460831755,325.877662,37.658006362672324,E01000637,E02000114,248.0,0.0
10.656,28.948,8.89402560164913,308.469888,29.204713804713805,E01000638,E02000116,515.0,0.0
14.91,22.065,9.784399916258302,328.98915,35.595481441635286,E01000639,E02000114,250.0,0.0
21.874,26.984,9.7961973985454,590.248016,27.478146392838337,E01000640,E02000116,673.0,0.0
17.792,30.752,9.803628542472909,547.139584,49.91353711790393,E01000641,E02000116,430.0,0.0
18.924,27.298,9.54085202240332,516.587352,21.51827111984283,E01000642,E02000114,1034.0,1.0
7.877,51.118,8.27504519417433,402.65648600000003,26.44946641556811,E01000643,E02000116,708.0,0.0
15.769,24.997,9.648866233944146,394.177693,32.18943125839677,E01000644,E02000114,460.0,0.0
4.297,4.426,7.527793987721444,19.018522,38.05683836589698,E01000645,E02000133,155.0,0.0
4.818,8.685,8.55643313515384,41.84433,29.90909090909091,E01000646,E02000142,272.0,0.0
2.933,6.901,8.82136358137282,20.240633,41.76089517078916,E01000647,E02000142,181.0,0.0
7.974,6.434,8.513687052086949,51.304716,33.69584736251403,E01000648,E02000142,325.0,0.0
8.306,9.063,7.792472781017186,75.277278,21.679306608884072,E01000649,E02000133,220.0,0.0
4.783,11.657,7.619969522259308,55.755431,26.93324432576769,E01000650,E02000148,178.0,0.0
8.297,9.788,8.663127350757803,81.21103600000001,30.95,E01000651,E02000146,195.0,0.0
3.18,6.271,7.9942275077560785,19.94178,26.75178026449644,E01000652,E02000148,185.0,0.0
3.903,9.788,8.037026088604039,38.202564,29.506756756756758,E01000653,E02000142,158.0,0.0
0.712,7.92,7.112001393191883,5.63904,45.076,E01000654,E02000165,102.0,0.0
1.713,10.106,8.157714320144771,17.311578,68.89272030651341,E01000655,E02000165,184.0,0.0
0.836,6.82,6.095599311839989,5.70152,51.41614906832298,E01000656,E02000165,178.0,0.0
4.802,12.177,8.539893576937013,58.47395399999999,41.8204804045512,E01000657,E02000165,375.0,0.0
2.006,6.924,6.421622267806518,13.889543999999999,51.11413043478261,E01000658,E02006789,169.0,0.0
1.671,7.687,7.96419048875106,12.844977,70.97560975609755,E01000659,E02000165,131.0,0.0
6.126,37.586,8.007766588563953,230.251836,25.17819706498952,E01000661,E02000152,720.0,0.0
2.572,18.168,8.144534035033251,46.728096,40.012320328542096,E01000662,E02000152,295.0,0.0
4.268,17.592,8.568950378189076,75.08265599999999,92.17948717948718,E01000663,E02000152,236.0,0.0
1.705,19.015,7.6497878572718925,32.420575,67.73214285714286,E01000664,E02000152,266.0,0.0
5.664,11.279,7.710115544515399,63.88425599999999,26.850404312668463,E01000665,E02000159,296.0,0.0
2.326,5.577,6.45378246680893,12.972102,34.1415313225058,E01000666,E02000159,275.0,0.0
5.345,6.865,7.359149318978702,36.693425,32.991130820399114,E01000667,E02000159,274.0,0.0
6.628,11.493,8.060729482336257,76.175604,32.39749430523918,E01000668,E02000146,428.0,0.0
7.897,8.753,9.212747472583606,69.12244100000001,41.81106471816284,E01000669,E02000146,279.0,0.0
20.914,5.899,8.29687065728873,123.37168600000001,27.301075268817204,E01000670,E02000144,296.0,0.0
10.899,10.594,8.798439599332783,115.46400599999998,26.03416149068323,E01000671,E02000146,505.0,0.0
3.978,7.586,8.540968310067006,30.177108000000004,44.170731707317074,E01000672,E02000137,250.0,0.0
8.331,8.286,8.160061000098711,69.030666,43.041131105398456,E01000673,E02000137,221.0,0.0
10.57,12.232,9.05033592557326,129.29224,42.500640204865554,E01000674,E02000134,342.0,0.0
24.4,10.154,8.630325428857194,247.7576,20.438765182186234,E01000675,E02000144,512.0,0.0
28.557,20.773,8.719448085917643,593.214561,22.06053726825577,E01000676,E02000134,3557.0,1.0
21.156,13.342,8.514248861126788,282.263352,24.259318001586042,E01000677,E02000144,1437.0,1.0
10.402,8.932,8.729752931270802,92.910664,35.20819490586933,E01000678,E02000142,261.0,0.0
4.636,8.841,8.711015032380399,40.986875999999995,26.70351390922401,E01000679,E02000146,195.0,0.0
0.644,9.169,5.2988172415896875,5.904836,32.404833836858,E01000680,E02000163,225.0,0.0
7.122,2.655,8.628448299776332,18.90891,39.169871794871796,E01000681,E02000161,74.0,0.0
4.289,4.327,8.660115352427454,18.558502999999998,46.064935064935064,E01000682,E02000161,162.0,0.0
3.214,12.312,8.787006565325536,39.570768,27.35063957863055,E01000683,E02000161,161.0,0.0
3.314,3.543,8.557125190007582,11.741502,50.754527162977865,E01000684,E02000161,105.0,0.0
3.083,12.631,7.2900199939198655,38.941373000000006,59.63139931740614,E01000685,E02000163,194.0,0.0
5.228,7.29,8.1277589003806,38.11212,35.57471264367816,E01000686,E02000163,131.0,0.0
3.456,6.541,7.890956716138919,22.605696000000002,46.02020202020202,E01000687,E02000163,194.0,0.0
1.885,2.568,7.319798702450424,4.84068,76.01239669421487,E01000688,E02000163,104.0,0.0
0.864,21.75,7.074286149869768,18.791999999999998,23.94361334867664,E01000689,E02000128,245.0,0.0
4.52,7.176,8.338831782873921,32.43552,39.18532818532819,E01000690,E02000128,220.0,0.0
4.508,13.121,8.756493516285177,59.149468,54.42686567164179,E01000691,E02000128,183.0,0.0
6.052,6.716,8.463497012412377,40.645232,52.370892018779344,E01000692,E02000128,288.0,0.0
2.735,11.702,6.341945346883387,32.00497,28.41470180305132,E01000693,E02000136,397.0,0.0
4.158,7.762,7.731974580635803,32.274396,28.191666666666666,E01000694,E02000133,164.0,0.0
2.094,7.554,7.604296692610098,15.818076,32.77142857142857,E01000695,E02000133,148.0,0.0
3.855,7.31,6.678593655342365,28.180049999999998,25.63558106169297,E01000696,E02000133,247.0,0.0
6.07,3.492,8.143720814344247,21.196440000000003,24.656462585034014,E01000697,E02000133,193.0,0.0
3.039,14.009,6.964324630470031,42.573351,35.0469696969697,E01000698,E02000136,185.0,0.0
14.34,20.128,9.272958299954889,288.63552,92.07670454545455,E01000699,E02000141,374.0,0.0
12.92,13.73,8.933374013964466,177.3916,49.17062314540059,E01000700,E02000139,161.0,0.0
13.928,12.788,9.28389747814538,178.111264,104.71847507331378,E01000701,E02000141,167.0,0.0
19.592,10.113,9.245929498895414,198.13389599999996,46.37032085561497,E01000702,E02000139,139.0,0.0
15.819,10.469,8.87997345987395,165.609111,43.13814432989691,E01000703,E02000139,339.0,0.0
12.081,10.323,8.415315492593509,124.712163,22.86835278858625,E01000704,E02000141,224.0,0.0
8.668,16.348,9.094963189931702,141.70446399999997,99.75233644859813,E01000705,E02000141,288.0,0.0
13.924,16.599,8.426086165969776,231.124476,35.61244019138756,E01000706,E02000139,244.0,0.0
8.494,3.318,9.19075991999724,28.183092,55.27832167832168,E01000707,E02006787,108.0,0.0
11.335,7.865,8.858496596270943,89.149775,38.71872509960159,E01000708,E02006787,152.0,0.0
16.347,16.171,8.636202141998426,264.34733700000004,21.804846938775512,E01000709,E02000132,205.0,0.0
7.754,10.333,8.377241230988792,80.12208199999999,24.846774193548388,E01000710,E02000132,318.0,0.0
10.734,11.785,8.806094520272747,126.50019,35.61002548853016,E01000711,E02000132,386.0,0.0
9.982,7.002,8.513767329848045,69.893964,31.91507177033493,E01000712,E02000138,257.0,0.0
6.1,8.117,8.401625200735404,49.5137,31.509578544061302,E01000713,E02000138,254.0,0.0
19.041,9.987,8.784942928160067,190.162467,32.102992345163536,E01000714,E02000132,1019.0,1.0
9.401,6.57,8.672982527912005,61.76457,31.174883720930232,E01000715,E02000138,152.0,0.0
5.938,7.53,8.320423764987128,44.71314,33.01690140845071,E01000716,E02000137,149.0,0.0
10.124,8.436,8.601185014136982,85.406064,28.6286701208981,E01000717,E02000137,176.0,0.0
5.762,27.328,8.714469039992002,157.463936,37.33282674772037,E01000718,E02000132,340.0,0.0
6.425,25.428,8.710124927322207,163.3749,40.29644268774704,E01000719,E02000145,1145.0,1.0
0.286,43.281,5.485211785187126,12.378365999999998,34.9277566539924,E01000720,E02000145,727.0,0.0
2.033,43.217,8.70317470904168,87.86016099999999,43.754764930114355,E01000721,E02000145,559.0,0.0
10.93,23.575,8.071749483030885,257.67474999999996,40.432015429122465,E01000722,E02000149,850.0,1.0
3.181,13.714,7.9815624487312755,43.624234,59.02549575070822,E01000723,E02000155,82.0,0.0
2.025,36.128,8.311275420767096,73.1592,26.406113537117903,E01000724,E02000145,430.0,0.0
8.854,27.914,8.547508988618183,247.150556,53.292346298619826,E01000725,E02000149,432.0,0.0
3.6,16.178,8.438907273017694,58.24080000000001,33.34154535274356,E01000726,E02000155,173.0,0.0
9.469,14.486,8.38851855705306,137.167934,40.23481781376518,E01000727,E02000154,531.0,0.0
1.093,21.443,6.385363018844681,23.437199,32.92537313432836,E01000728,E02000145,698.0,0.0
4.388,40.937,8.926238549440765,179.631556,72.10118043844857,E01000729,E02000140,803.0,1.0
11.531,41.8,8.486362781023635,481.9958,41.45717131474104,E01000730,E02000140,545.0,0.0
4.16,29.743,8.684451870533147,123.73088,95.97962962962963,E01000731,E02000149,200.0,0.0
3.899,14.361,8.361007108226909,55.993539000000006,81.95264623955431,E01000732,E02000149,153.0,0.0
7.04,19.956,8.405098943877322,140.49024,89.81449275362318,E01000733,E02000149,237.0,0.0
2.624,11.971,8.363482414817364,31.411904,64.43715846994536,E01000734,E02000154,128.0,0.0
4.898,30.057,8.010193572483775,147.21918599999998,40.034351145038165,E01000735,E02000140,381.0,0.0
3.926,21.883,8.324069501088196,85.912658,40.61559888579387,E01000736,E02000136,266.0,0.0
3.58,32.209,8.246460005009096,115.30822000000002,46.62378640776699,E01000737,E02000136,330.0,0.0
4.341,20.161,8.094622615405134,87.51890100000001,32.780354706684854,E01000738,E02000140,368.0,0.0
6.432,42.448,8.91877075279721,273.02553600000005,56.117370892018776,E01000739,E02000140,510.0,0.0
15.369,25.699,9.119036157567283,394.967931,14.840273037542662,E01000740,E02000131,381.0,0.0
19.827,24.882,9.500484411298883,493.33541400000007,30.33018124507486,E01000741,E02000131,390.0,0.0
15.884,23.251,8.98008408502477,369.318884,30.942857142857143,E01000742,E02000131,442.0,0.0
13.126,34.812,8.695305903436138,456.94231199999996,38.113207547169814,E01000743,E02000135,520.0,0.0
8.683,41.713,8.891855390369356,362.193979,36.121768140116764,E01000744,E02000135,453.0,0.0
12.842,19.473,8.299310776023498,250.07226599999998,30.643736422881968,E01000745,E02000131,395.0,0.0
21.82,17.48,9.321801242574265,381.41360000000003,23.403659849300322,E01000746,E02000131,298.0,0.0
0.957,20.247,5.323497665078335,19.376379,40.384,E01000747,E02006789,338.0,0.0
0.406,12.664,5.146331009550155,5.141584,37.07960199004975,E01000748,E02006789,202.0,0.0
0.476,11.329,5.192401140956488,5.392604,40.5,E01000749,E02000162,213.0,0.0
1.212,30.702,8.451950422354301,37.210824,45.953947368421055,E01000750,E02000162,250.0,0.0
2.068,6.681,7.117367696011995,13.816308000000001,45.56091370558376,E01000751,E02000162,525.0,0.0
2.249,8.395,7.14172006892793,18.880355,44.06300484652665,E01000752,E02000162,180.0,0.0
2.426,6.135,7.706657897207946,14.883510000000001,49.240530303030305,E01000753,E02000157,110.0,0.0
11.569,7.427,8.426743181827494,85.922963,29.262820512820515,E01000754,E02000157,193.0,0.0
9.757,5.078,8.472384092281025,49.546046000000004,42.07927677329624,E01000755,E02000157,89.0,0.0
4.77,4.925,7.4304699471405415,23.49225,35.19496855345912,E01000756,E02000159,443.0,0.0
3.736,4.451,7.971016690347321,16.628936,54.99290780141844,E01000757,E02000157,65.0,0.0
14.871,3.339,8.472593236047212,49.654269,51.37371663244353,E01000758,E02000157,82.0,0.0
1.101,7.816,5.882765130184641,8.605416,43.07905138339921,E01000759,E02000160,166.0,0.0
4.875,9.071,8.079029256344834,44.221125,30.405707196029777,E01000760,E02000160,217.0,0.0
2.327,7.262,7.893758623267592,16.898674,48.730050933786075,E01000761,E02000160,141.0,0.0
4.372,6.964,8.605533684739298,30.446608,39.853917662682605,E01000762,E02000144,164.0,0.0
3.757,5.404,7.46479632654509,20.302828,43.61666666666667,E01000763,E02000153,156.0,0.0
3.747,12.203,8.186046747550373,45.724641,48.45665961945032,E01000764,E02000153,186.0,0.0
2.415,7.214,6.658652688497831,17.42181,35.89979123173278,E01000765,E02000160,419.0,0.0
7.154,3.044,8.500189443600052,21.776776,60.399092970521544,E01000766,E02000153,115.0,0.0
9.537,4.764,8.548207244945408,45.434268,37.73047304730473,E01000767,E02000153,127.0,0.0
7.315,8.72,8.042410158997177,63.78680000000001,36.98525469168901,E01000768,E02000160,157.0,0.0
3.36,23.938,7.05375857310198,80.43168,20.78351783517835,E01000769,E02000150,1003.0,1.0
6.305,6.02,7.705532708620165,37.95609999999999,17.161078238001316,E01000770,E02000138,203.0,0.0
9.248,5.485,8.418079788518877,50.72528,42.239700374531836,E01000771,E02006787,239.0,0.0
4.679,4.052,8.495479138509484,18.959308,52.170347003154575,E01000772,E02000138,150.0,0.0
3.768,6.474,8.539698046756307,24.394032,52.39453717754173,E01000773,E02000150,117.0,0.0
7.384,9.362,8.287150898410871,69.129008,44.725,E01000774,E02006787,295.0,0.0
4.91,7.336,7.630169957222651,36.019760000000005,11.482776349614396,E01000775,E02000150,385.0,0.0
6.531,7.717,8.787403517955978,50.399727,47.925098554533506,E01000777,E02000150,149.0,0.0
3.675,13.162,8.97194357919916,48.37035,37.956740442655935,E01000778,E02000150,338.0,0.0
3.493,15.109,7.0960589074536395,52.775737,17.394049346879534,E01000779,E02000127,383.0,0.0
5.58,22.669,8.945528113615149,126.49302,25.59969481180061,E01000780,E02000127,360.0,0.0
7.388,37.305,9.119890362387439,275.60934,32.1872219975738,E01000781,E02000127,295.0,0.0
5.61,47.689,8.603499319776505,267.53529000000003,61.76598837209303,E01000782,E02000127,545.0,0.0
6.558,31.443,9.059296527600361,206.203194,21.520543175487465,E01000783,E02000127,336.0,0.0
4.524,10.181,8.846770282491946,46.05884399999999,59.12978369384359,E01000784,E02000128,134.0,0.0
3.933,31.622,8.922631632502174,124.369326,55.76036400404449,E01000785,E02000127,350.0,0.0
2.563,9.502,7.3400570410438615,24.353626000000002,59.78115501519757,E01000786,E02000158,261.0,0.0
3.993,22.391,8.376665956279261,89.40726299999999,38.34235453315291,E01000787,E02000155,209.0,0.0
11.089,23.025,8.384963807952657,255.32422499999998,71.59493670886076,E01000788,E02000155,284.0,0.0
5.124,36.636,9.478189566674244,187.72286400000002,56.54063205417607,E01000789,E02000158,484.0,0.0
21.719,13.639,8.392559241748096,296.225441,44.9075723830735,E01000790,E02000154,1358.0,1.0
5.406,9.652,8.234246555731273,52.17871199999999,66.47227533460803,E01000791,E02000155,155.0,0.0
4.392,18.856,8.472049371246959,82.81555200000001,51.080078125,E01000792,E02000158,276.0,0.0
5.329,4.826,8.115670302540696,25.717753999999996,55.28740157480315,E01000793,E02000158,88.0,0.0
5.193,3.686,8.110727582974489,19.141398,58.64921465968586,E01000794,E02000161,93.0,0.0
2.991,14.293,8.486115235845377,42.750363,69.35924369747899,E01000795,E02000158,143.0,0.0
13.592,30.14,9.648272670221848,409.66288000000003,41.93795326349718,E01000796,E02000135,413.0,0.0
13.14,13.477,7.834471476339875,177.08778,30.69926873857404,E01000797,E02000139,492.0,0.0
14.356,42.145,9.332150842175002,605.03362,43.38062622309198,E01000798,E02000135,464.0,0.0
17.943,19.434,9.02934593417013,348.704262,47.19867549668874,E01000799,E02000130,1076.0,1.0
14.317,28.064,8.883820446404197,401.792288,32.70646766169154,E01000800,E02000135,464.0,0.0
15.209,18.196,9.008946081448922,276.74296400000003,39.52134540750323,E01000801,E02000141,362.0,0.0
16.657,19.757,9.208819215604244,329.092349,42.92020202020202,E01000802,E02000130,312.0,0.0
12.039,17.243,8.72677317198102,207.58847699999998,51.17738791423002,E01000803,E02000130,270.0,0.0
5.262,8.331,7.704000417545649,43.83772199999999,25.181707317073172,E01000804,E02000130,268.0,0.0
13.684,21.754,9.264336011737194,297.681736,46.84756097560975,E01000805,E02000130,295.0,0.0
17.953,25.697,9.252719553451268,461.338241,32.701401584399754,E01000806,E02000135,474.0,0.0
7.396,6.047,7.640459654540536,44.723611999999996,51.61647727272727,E01000807,E02000148,361.0,0.0
3.246,7.005,8.450818318549777,22.738229999999998,53.89328063241107,E01000808,E02000151,117.0,0.0
5.784,4.188,7.952192933203975,24.223391999999997,77.45027624309392,E01000809,E02000148,100.0,0.0
8.26,2.339,8.329127166714724,19.32014,71.0272373540856,E01000810,E02000151,120.0,0.0
10.8,5.127,8.429235912657095,55.3716,94.14915254237287,E01000811,E02000151,115.0,0.0
7.653,10.196,8.365905077202456,78.02998799999999,42.97901234567901,E01000812,E02000154,201.0,0.0
